"CellID","X","Y","RF_Mean_Probability","RF_SD_Probability","RF_Min_Probability","RF_Max_Probability","RF_Prediction_n","Final_Model","Final_Threshold_Method","Final_Threshold","Prospective_P90","Prospectivity_Class"
7976,532388.5791,4417514.11,0.00556803747830465,0.00337603966730038,0,0.0142988539267319,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7977,532413.5791,4417514.11,0.00517331690890369,0.00331028223961422,0,0.0142988539267319,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7978,532438.5791,4417514.11,0.00519109468668147,0.00331214084001578,0,0.0145127846373146,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7979,532463.5791,4417514.11,0.00763662921879556,0.00393791964981255,0,0.0173210489780563,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7980,532488.5791,4417514.11,0.0053961780200148,0.0034078060299987,0,0.0145127846373146,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7981,532513.5791,4417514.11,0.00683386214018102,0.00399039050667353,0,0.0168471631623377,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7982,532538.5791,4417514.11,0.00833531506411374,0.00482586918452475,0,0.0256732506718678,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7983,532563.5791,4417514.11,0.0160416452915176,0.00902608671171089,0,0.05,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7984,532588.5791,4417514.11,0.0117282234457363,0.0076635004122227,0,0.0396666666666667,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7985,532613.5791,4417514.11,0.00552139031472597,0.00385656335602256,0,0.0216162027511807,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7986,532638.5791,4417514.11,0.0059745919173393,0.00375129856137525,0,0.0174993940603815,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7987,532663.5791,4417514.11,0.00753302767667041,0.004426794470729,0,0.0206614671509271,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7988,532688.5791,4417514.11,0.00704441193592967,0.00407240671044958,0,0.018519777471651,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7989,532713.5791,4417514.11,0.00833156710408734,0.00475586503622347,0,0.0223732875960245,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7990,532738.5791,4417514.11,0.00574737433315916,0.00371814480439323,0,0.0182535434748098,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7991,532763.5791,4417514.11,0.00566924269878646,0.00396617332816294,0,0.0216637177247642,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7992,532788.5791,4417514.11,0.0037629746711264,0.00261264656977624,0,0.0120558411090314,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7993,532813.5791,4417514.11,0.00475192508951339,0.00320347792846545,0,0.0156263591158058,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7994,532838.5791,4417514.11,0.00993158006154471,0.00603114548320867,0,0.0260361272477647,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7995,532863.5791,4417514.11,0.00447443497159781,0.00318440133435824,0,0.0184839647436992,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7996,532888.5791,4417514.11,0.00307972775970261,0.0020119600859138,0,0.0108101248475378,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7997,532913.5791,4417514.11,0.0149446541799599,0.0122905354027511,0,0.0643731419730213,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7998,532938.5791,4417514.11,0.014766615556388,0.0122865083718813,0,0.0643731419730213,150,"RF","P90",0.0831089141044258,0,"Below_P90"
7999,532963.5791,4417514.11,0.00421156886182085,0.00470242992771389,0,0.0378081981475974,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8000,532988.5791,4417514.11,0.00418393249818448,0.00471251008777406,0,0.0378081981475974,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8001,531013.5791,4417489.11,0.00884727743907319,0.00462298286170032,0,0.0247335169061737,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8002,531038.5791,4417489.11,0.0109554718842244,0.00563691196568105,0,0.0290790169621377,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8003,531063.5791,4417489.11,0.0109691470978996,0.00563531460492481,0,0.0290790169621377,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8004,531088.5791,4417489.11,0.0115919282367808,0.00613194328046977,0,0.0295915821497268,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8005,531113.5791,4417489.11,0.0104127985459607,0.00513120831272857,0,0.0251414298992194,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8006,531138.5791,4417489.11,0.0104061318792941,0.00512556710946612,0,0.0251414298992194,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8007,531163.5791,4417489.11,0.0104011583343205,0.00511930011163774,0,0.0251414298992194,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8008,531188.5791,4417489.11,0.0108618924842293,0.00542081532281946,0,0.0250805224554221,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8009,531213.5791,4417489.11,0.0108770035953404,0.00543840188755301,0,0.0250805224554221,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8010,531238.5791,4417489.11,0.0141827558233034,0.00673906986302941,0,0.0354978884560331,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8011,531263.5791,4417489.11,0.0100857600217415,0.0050385627422602,0,0.0247852978237477,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8012,531288.5791,4417489.11,0.00956275500622243,0.00467821558218425,0,0.0204744710942553,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8013,531313.5791,4417489.11,0.011804606568433,0.00628067076633639,0,0.0362414781996228,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8014,531338.5791,4417489.11,0.00988768494662672,0.00506632842536403,0,0.0277477415703984,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8015,531363.5791,4417489.11,0.0105521282624788,0.00523528416047519,0,0.0307733790267424,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8016,531388.5791,4417489.11,0.0125425358624268,0.00686012548597118,0,0.0350781324013578,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8017,531413.5791,4417489.11,0.0165164691860143,0.00901362077141067,0,0.0395278174293666,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8018,531438.5791,4417489.11,0.0150277455242031,0.00830166757251445,0,0.0436141520158124,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8019,531463.5791,4417489.11,0.01839000810609,0.00972611439638881,0,0.0417626268961951,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8020,531488.5791,4417489.11,0.0183079233609591,0.00938493467657845,0,0.0424370805804164,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8021,531513.5791,4417489.11,0.0183896483133186,0.00936961555723828,0,0.0428823487434127,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8022,531538.5791,4417489.11,0.0240087135144021,0.0122323236739534,0,0.0523788653536131,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8023,531563.5791,4417489.11,0.0205087557649692,0.0105553616071093,0,0.0579275425905828,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8024,531588.5791,4417489.11,0.0250448254521169,0.012126242868873,0,0.0568952013207415,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8025,531613.5791,4417489.11,0.032643565127311,0.0140867520235682,0,0.0712855171056962,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8026,531638.5791,4417489.11,0.0225859664585366,0.0114104768726965,0,0.0493064390051964,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8027,531663.5791,4417489.11,0.0213459492819056,0.0107838375452448,0,0.0451632125821899,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8028,531688.5791,4417489.11,0.027679811057781,0.0136723389522277,0,0.0929160811637485,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8029,531713.5791,4417489.11,0.0282400151879372,0.0153713037217129,0,0.0965827478304152,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8030,531738.5791,4417489.11,0.030027482897434,0.0168705066381489,0,0.108916081163748,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8031,531763.5791,4417489.11,0.0697915620022823,0.0353558241052367,0,0.25,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8032,531788.5791,4417489.11,0.0897269378635623,0.0532683716612589,0.002,0.439,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
8033,531813.5791,4417489.11,0.138809934626587,0.0614319577825344,0.002,0.439,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
8034,531838.5791,4417489.11,0.0908629305959668,0.0527192232819475,0.002,0.439,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
8035,531863.5791,4417489.11,0.0703684457664508,0.0348153673367979,0,0.25,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8036,531888.5791,4417489.11,0.032707054922807,0.0168532558909137,0,0.0879160811637485,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8037,531913.5791,4417489.11,0.030610510506465,0.0153267987706002,0,0.0765827478304152,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8038,531938.5791,4417489.11,0.0290407558226291,0.013121565528698,0,0.0719160811637485,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8039,531963.5791,4417489.11,0.0216785941493551,0.0108193651005876,0,0.0495576185322984,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8040,531988.5791,4417489.11,0.0212359700975902,0.0106146805449057,0,0.0488242851989651,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8041,532013.5791,4417489.11,0.0228415753670873,0.0114529872406899,0,0.0508242851989651,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8042,532038.5791,4417489.11,0.0245038807904369,0.012127321380115,0,0.0578576185322985,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8043,532063.5791,4417489.11,0.00608996628166724,0.00372295606799227,0,0.0193963840796631,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8044,532088.5791,4417489.11,0.00728593867713054,0.00446516442762271,0,0.0228435375365353,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8045,532113.5791,4417489.11,0.00524232151016378,0.00322206625133179,0,0.0207004644175512,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8046,532138.5791,4417489.11,0.00391045709234419,0.00234997461294489,0,0.00976448620076433,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8047,532163.5791,4417489.11,0.00375971933660031,0.00235058323003416,0,0.00959440196629989,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8048,532188.5791,4417489.11,0.00365680461243558,0.00229853051437542,0,0.00959440196629989,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8049,532213.5791,4417489.11,0.00363930196693294,0.00229099668020519,0,0.00959440196629989,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8050,532238.5791,4417489.11,0.00363930196693294,0.00229099668020519,0,0.00959440196629989,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8051,532263.5791,4417489.11,0.00362596863359961,0.00228104395136534,0,0.00959440196629989,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8052,532288.5791,4417489.11,0.00687873038898724,0.00393612149869737,0,0.0163029214110449,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8053,532313.5791,4417489.11,0.00481854673281175,0.00282461612764245,0,0.013023741903728,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8054,532338.5791,4417489.11,0.00476048904378632,0.00282671278160395,0,0.013023741903728,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8055,532363.5791,4417489.11,0.00474031144062485,0.00281982197781089,0,0.013023741903728,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8056,532388.5791,4417489.11,0.00594862388496148,0.00360265756763626,0,0.0157996155007685,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8057,532413.5791,4417489.11,0.00610482197324576,0.0035971283703394,0,0.0157996155007685,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8058,532438.5791,4417489.11,0.00538187317698819,0.00330520515932774,0,0.0142988539267319,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8059,532463.5791,4417489.11,0.00513953031278376,0.0033000097493504,0,0.0142988539267319,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8060,532488.5791,4417489.11,0.00526658542742221,0.00332516254125326,0,0.0145127846373146,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8061,532513.5791,4417489.11,0.00535344257027935,0.00337615518323415,0,0.0145127846373146,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8062,532538.5791,4417489.11,0.00664579895935313,0.00395488539686831,0,0.0168471631623377,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8063,532563.5791,4417489.11,0.00635887356622433,0.00383709411204613,0,0.0161540190200657,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8064,532588.5791,4417489.11,0.00950123258314065,0.00561273925100871,0,0.0289232506718678,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8065,532613.5791,4417489.11,0.0155427557895463,0.008889162342089,0,0.05,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8066,532638.5791,4417489.11,0.00787368893986158,0.00557634870137355,0,0.03535,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8067,532663.5791,4417489.11,0.00978605504911597,0.00576818734998581,0,0.029,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8068,532688.5791,4417489.11,0.00881103039808958,0.00505277558283399,0,0.025,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8069,532713.5791,4417489.11,0.00742959712111485,0.00435852377143005,0,0.0206614671509271,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8070,532738.5791,4417489.11,0.00571273822375596,0.00364988173039031,0,0.0174993940603815,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8071,532763.5791,4417489.11,0.00516336974515139,0.0035507066064375,0,0.0182535434748098,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8072,532788.5791,4417489.11,0.00566924269878646,0.00396617332816294,0,0.0216637177247642,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8073,532813.5791,4417489.11,0.00405639431851727,0.00301177436305859,0,0.0184166891040468,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8074,532838.5791,4417489.11,0.00402162826589431,0.00279179532437018,0,0.0130948169994532,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8075,532863.5791,4417489.11,0.0057945422859828,0.00400386527221325,0,0.0183686694994228,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8076,532888.5791,4417489.11,0.00664990012645213,0.00525754500641496,0,0.0260361272477647,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8077,532913.5791,4417489.11,0.0171890505808809,0.013347145964945,0,0.0643731419730213,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8078,532938.5791,4417489.11,0.0153588012641995,0.0124923824959813,0,0.0643731419730213,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8079,532963.5791,4417489.11,0.0043373188933972,0.0047672421710736,0,0.0378081981475974,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8080,532988.5791,4417489.11,0.00421204505229704,0.00470263552504845,0,0.0378081981475974,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8081,531013.5791,4417464.11,0.010939609450362,0.00561077905205353,0,0.0280663185494393,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8082,531038.5791,4417464.11,0.010939609450362,0.00561077905205353,0,0.0280663185494393,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8083,531063.5791,4417464.11,0.0115670302672965,0.00611024022161676,0,0.0295915821497268,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8084,531088.5791,4417464.11,0.0115670302672965,0.00611024022161676,0,0.0295915821497268,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8085,531113.5791,4417464.11,0.0103993805565428,0.00511723404491723,0,0.0251414298992194,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8086,531138.5791,4417464.11,0.0103993805565428,0.00511723404491723,0,0.0251414298992194,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8087,531163.5791,4417464.11,0.0116677328987887,0.00581150305104393,0,0.0287413491849145,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8088,531188.5791,4417464.11,0.0108500869286738,0.00542470901025542,0,0.0250805224554221,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8089,531213.5791,4417464.11,0.0104975894082103,0.00491078004209088,0,0.0222224835116073,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8090,531238.5791,4417464.11,0.0100596992131543,0.0050402241156238,0,0.0247852978237477,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8091,531263.5791,4417464.11,0.0100704185114,0.00503283668535182,0,0.0247852978237477,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8092,531288.5791,4417464.11,0.0118252665929576,0.00622721641966415,0,0.0354978884560331,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8093,531313.5791,4417464.11,0.0116558450358601,0.00629931962958656,0,0.0361645551226997,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8094,531338.5791,4417464.11,0.0097208105600203,0.00491788627765796,0,0.0274977415703984,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8095,531363.5791,4417464.11,0.00876595137614943,0.00433640895172849,0,0.0162947125708957,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8096,531388.5791,4417464.11,0.0097446797740803,0.004838218357935,0,0.0232346871572155,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8097,531413.5791,4417464.11,0.0163734437839303,0.0101463757431748,0,0.0439145568313191,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8098,531438.5791,4417464.11,0.0174106657035307,0.00970111452142088,0,0.0467944177162955,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8099,531463.5791,4417464.11,0.0148688540020572,0.00811470897081509,0,0.0416454020158124,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8100,531488.5791,4417464.11,0.0187003131767913,0.00987021009467407,0,0.0442542935628618,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8101,531513.5791,4417464.11,0.0212594752004998,0.0108957182338778,0,0.0511466344576984,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8102,531538.5791,4417464.11,0.0213434901633748,0.0108636445758124,0,0.0500912987535465,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8103,531563.5791,4417464.11,0.0198718457622501,0.0102302454341151,0,0.0575275425905828,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8104,531588.5791,4417464.11,0.0222264200639201,0.0104698247410177,0,0.0532358759239161,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8105,531613.5791,4417464.11,0.0212067402768206,0.00999005598146166,0,0.0474950329619732,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8106,531638.5791,4417464.11,0.0256386812899707,0.0118525995813737,0,0.0499327108203193,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8107,531663.5791,4417464.11,0.0331438586516209,0.0138094699735591,0,0.0701355171056963,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8108,531688.5791,4417464.11,0.0330652116783545,0.0170102493999296,0,0.119916081163748,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8109,531713.5791,4417464.11,0.0301952833329798,0.0169256485010426,0,0.119916081163748,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8110,531738.5791,4417464.11,0.0483234836331703,0.0256758308059881,0,0.146370345493472,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8111,531763.5791,4417464.11,0.0710160590103159,0.0375963499469145,0.002,0.28,150,"RF","P90",0.0831089141044258,0,"Below_P90"
8112,531788.5791,4417464.11,0.0914062580605641,0.0540259481584768,0.002,0.439,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
8113,531813.5791,4417464.11,0.138243854773568,0.0613714391205534,0.002,0.439,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
8114,531838.5791,4417464.11,0.0895838610352803,0.0532862444737728,0.002,0.439,150,"RF","P90",0.0831089141044258,1,"Prospective_P90"
8115,531863.5791,4417464.11,0.0700723974537267,0.0352869086942903,0,0.25,150,"RF","P90",0.0831089141044258,0,"Below_P90"
