"CellID","X","Y","SVM_Mean_Probability","SVM_SD_Probability","SVM_Min_Probability","SVM_Max_Probability","SVM_Prediction_n"
1794,531838.5791,4419439.11,0.0239940206829057,0.0112635437091514,0.00319908532705449,0.0552374359179375,150
1795,531863.5791,4419439.11,0.0242481443914894,0.01125692471486,0.00373528108669066,0.0547130941235117,150
1796,531888.5791,4419439.11,0.0242350251505117,0.0113615524416652,0.00372716354863471,0.0551458267347605,150
1797,531913.5791,4419439.11,0.0241054131332453,0.0114544358879387,0.00369970204773426,0.0554766844538419,150
1798,531938.5791,4419439.11,0.0239774156728429,0.0115580938367798,0.00366330227513149,0.0558385222406611,150
1799,531963.5791,4419439.11,0.023852914528049,0.0116728836706618,0.00361837267314023,0.0562304749214747,150
1800,531988.5791,4419439.11,0.0237336601049602,0.0117992286652262,0.00356539983023561,0.0566516489551337,150
1801,532013.5791,4419439.11,0.0236212426121227,0.0119376170937596,0.00344877517689218,0.0571011265079618,150
1802,532038.5791,4419439.11,0.0229157600187041,0.0119791610382293,0.00339584112577217,0.057827162118205,150
1803,532063.5791,4419439.11,0.0228119859652801,0.0121203562378183,0.00328025326017193,0.0584788454360444,150
1804,532088.5791,4419439.11,0.0227891066962456,0.0121959800897218,0.00319066164022512,0.0588541018233492,150
1805,532113.5791,4419439.11,0.0228529493793022,0.0127178375759283,0.00278226766749305,0.060095046488319,150
1806,532138.5791,4419439.11,0.022783545353847,0.0129085682795513,0.00268033453432486,0.0608769846835209,150
1807,532163.5791,4419439.11,0.0215619198078856,0.0127377665160236,0.00297929807572868,0.0624046858572614,150
1808,532188.5791,4419439.11,0.0214468847896025,0.012519064595395,0.00324927994778259,0.0618120403867357,150
1809,532213.5791,4419439.11,0.0213584234259524,0.0126580779575156,0.00310840291717261,0.0627409189765096,150
1810,532238.5791,4419439.11,0.0212820928132606,0.0128078158104263,0.00293713264098379,0.0637138420193614,150
1811,532263.5791,4419439.11,0.0212188100325941,0.0129693903292079,0.00277314286360632,0.0647295263488272,150
1812,532288.5791,4419439.11,0.0211694815192945,0.0131440501895752,0.00261659585442914,0.0657866245624415,150
1813,532313.5791,4419439.11,0.0211349908461344,0.0133331496802895,0.00246757249480753,0.066883650950535,150
1814,532338.5791,4419439.11,0.0209713397465469,0.0136841741490938,0.00220013536986612,0.0670907234371985,150
1815,532363.5791,4419439.11,0.0210063122794629,0.0138443830670495,0.00211725456470536,0.0676790630584142,150
1816,532388.5791,4419439.11,0.0211594839253632,0.0139827792762542,0.00202853939160312,0.0665659526704808,150
1817,532413.5791,4419439.11,0.0211764361119615,0.0140425086706012,0.00199905209324838,0.0667129870045402,150
1818,532438.5791,4419439.11,0.0210872407433794,0.0141033782979003,0.00202681404063337,0.0678125353356158,150
1819,532463.5791,4419439.11,0.0212502749635381,0.0133348136878522,0.00211802972360948,0.0657544000037285,150
1820,532488.5791,4419439.11,0.0212087171498289,0.0133857905613146,0.0020949836738807,0.0659685787112477,150
1821,532513.5791,4419439.11,0.0216861153192448,0.0138889395492425,0.00190948756206231,0.0671010369439388,150
1822,532538.5791,4419439.11,0.0216604385259587,0.0139764457167184,0.00188655863746308,0.0673574790654996,150
1823,532563.5791,4419439.11,0.0216372493218738,0.0141626999570462,0.00178095523895011,0.0677791304470252,150
1824,532588.5791,4419439.11,0.0212867096542379,0.0139666230963756,0.00182944936611734,0.0674884437192744,150
1825,532613.5791,4419439.11,0.0213083727019829,0.0140951884320711,0.0017776821276455,0.0678096482336347,150
1826,532638.5791,4419439.11,0.0218636009507173,0.0137709197415587,0.00187465883634379,0.0670475942892233,150
1827,532663.5791,4419439.11,0.0218734951736851,0.0139331643012962,0.0018175963097097,0.0673998435856326,150
1828,532688.5791,4419439.11,0.0216857514308978,0.0142157416587079,0.00171987508243777,0.0682173720432138,150
1829,532713.5791,4419439.11,0.0219158712325436,0.014509283362914,0.00163938300983411,0.0686871937075021,150
1830,532738.5791,4419439.11,0.021976483428234,0.0146837810815933,0.00160339409938266,0.0689873467816467,150
1831,532763.5791,4419439.11,0.022042321002595,0.0149318449979006,0.00154967581030115,0.0694072558090536,150
1832,532788.5791,4419439.11,0.0222557629591219,0.0149385165860219,0.00160731035338145,0.0689284837371756,150
1833,532813.5791,4419439.11,0.0222174125669114,0.0151954958753419,0.00155601817705853,0.0693609759262492,150
1834,532838.5791,4419439.11,0.0220411906770214,0.015415967135598,0.00150863014684651,0.070243791745558,150
1835,532863.5791,4419439.11,0.0221142456093526,0.0157469864153469,0.00145159795903522,0.0707683007719514,150
1836,532888.5791,4419439.11,0.0221863318927707,0.016085462066231,0.00140219480300501,0.071314877948277,150
1837,532913.5791,4419439.11,0.0222934940549345,0.0165200059399365,0.00132893807619928,0.071818944251486,150
1838,532938.5791,4419439.11,0.0224189438410667,0.0168863566794594,0.0012930601633843,0.0725391752790584,150
1839,532963.5791,4419439.11,0.0225964831514179,0.0173350282643464,0.00124475788248724,0.0765047843184194,150
1840,532988.5791,4419439.11,0.0230488041677681,0.0179417111943591,0.00121377539452999,0.0819617903757489,150
1841,531013.5791,4419414.11,0.0224701582266467,0.0134768289906522,0.00162402088036263,0.0774302231193671,150
1842,531038.5791,4419414.11,0.0225372347346999,0.0133355697683347,0.00171741105091358,0.0760969925532585,150
1843,531063.5791,4419414.11,0.022603504861675,0.0132060018465546,0.00181777179281376,0.0747975380976503,150
1844,531088.5791,4419414.11,0.0225775865304735,0.0124099293588662,0.00186629287480807,0.0675333544025919,150
1845,531113.5791,4419414.11,0.022665855344265,0.0123297102513214,0.00197970200076159,0.0663565134745601,150
1846,531138.5791,4419414.11,0.0226689024596349,0.0122985652953911,0.00207684289736764,0.0663241064944404,150
1847,531163.5791,4419414.11,0.0227485055670057,0.0122265277187481,0.00220390741553669,0.0652014818669287,150
1848,531188.5791,4419414.11,0.0228237891156214,0.0121586217696076,0.00233871474505293,0.0641199572724962,150
1849,531213.5791,4419414.11,0.0229332688015739,0.0120870421916841,0.00247003898195666,0.0630816835427057,150
1850,531238.5791,4419414.11,0.0233912438889613,0.0115828877820547,0.00235523203819799,0.0608896294344023,150
1851,531263.5791,4419414.11,0.0232103168530097,0.0119398324822896,0.00238661777556034,0.0604088841370601,150
1852,531288.5791,4419414.11,0.0233264620048495,0.0118776221579273,0.0022187428797904,0.0598112935827333,150
1853,531313.5791,4419414.11,0.0234532787275047,0.0118170350741408,0.00205592628987972,0.0589594404086323,150
1854,531338.5791,4419414.11,0.0235894221231102,0.0117585492025736,0.00191446272999596,0.0581545415731613,150
1855,531363.5791,4419414.11,0.0237125108381187,0.0117042858673799,0.00178781218939666,0.0573964081398525,150
1856,531388.5791,4419414.11,0.0238209679160429,0.0116540296053486,0.00167465283725374,0.0566856847264948,150
1857,531413.5791,4419414.11,0.0242000690357709,0.0112033923034656,0.00269323576656607,0.0561989792661345,150
1858,531438.5791,4419414.11,0.0238416086405239,0.011493528954505,0.00180270708452882,0.0560835762005885,150
1859,531463.5791,4419414.11,0.0239380322914291,0.0114494995493064,0.00171565693325033,0.0555163357675989,150
1860,531488.5791,4419414.11,0.0240160223272803,0.0114105198923199,0.00163843431127646,0.0549989280162954,150
1861,531513.5791,4419414.11,0.0240747485725674,0.011376546401794,0.00157035047401688,0.0545317564934264,150
1862,531538.5791,4419414.11,0.0241254286140461,0.0113518692538802,0.00156983904933978,0.054471733336809,150
1863,531563.5791,4419414.11,0.0241465336128957,0.0113470480365303,0.0014380804236086,0.053881634579031,150
1864,531588.5791,4419414.11,0.0241767134460785,0.0113258018685573,0.00139617919522915,0.0535640216946715,150
1865,531613.5791,4419414.11,0.0242760995182257,0.0112522747652432,0.00145865688341944,0.0535119812519469,150
1866,531638.5791,4419414.11,0.0258572465926739,0.0104799858611261,0.00265134351069382,0.0516732927428481,150
1867,531663.5791,4419414.11,0.0258268566022915,0.0104752638656923,0.00261566222896154,0.0516530913415267,150
1868,531688.5791,4419414.11,0.0247471754257751,0.0107873901449721,0.00220682091447125,0.0524967603195267,150
1869,531713.5791,4419414.11,0.0246775664084017,0.0107989798669695,0.00219520272178486,0.0525507569860704,150
1870,531738.5791,4419414.11,0.02459176540827,0.010817879242003,0.00219427733507468,0.0526418080054466,150
1871,531763.5791,4419414.11,0.024491417291276,0.0108442109073497,0.0022043856501959,0.0527695904461035,150
1872,531788.5791,4419414.11,0.0243958410324693,0.0109508072596238,0.00240518860637285,0.0534504013884519,150
1873,531813.5791,4419414.11,0.0245454844817334,0.010969755328121,0.00297391204378018,0.0532838452282266,150
1874,531838.5791,4419414.11,0.0242374113336235,0.0110896511720333,0.0028690323370815,0.0535968786386034,150
1875,531863.5791,4419414.11,0.0244893137855147,0.011067488344822,0.00335928855374304,0.0537701926332303,150
1876,531888.5791,4419414.11,0.0244711032317907,0.011165285925438,0.00355391171237237,0.0542415302510958,150
1877,531913.5791,4419414.11,0.0243352364770343,0.0112565384462997,0.00368764177172105,0.0545742794962383,150
1878,531938.5791,4419414.11,0.0242001450314038,0.011358547020123,0.00384852009591061,0.0549387650344044,150
1879,531963.5791,4419414.11,0.0240678459825451,0.0114716825831431,0.00394508742525437,0.0553340667122915,150
1880,531988.5791,4419414.11,0.0239402298311566,0.0115963888997369,0.00379143603675873,0.0557592432445054,150
1881,532013.5791,4419414.11,0.0232283932910143,0.0116654644392837,0.00347666890225165,0.0564152562321568,150
1882,532038.5791,4419414.11,0.0231068940927591,0.0117938896511093,0.00361259361650756,0.0569046041105675,150
1883,532063.5791,4419414.11,0.0229938547109983,0.0119334165753326,0.0034813258354509,0.0574214346257691,150
1884,532088.5791,4419414.11,0.0229633636005798,0.0120064767102721,0.00336098259405678,0.0577164331529876,150
1885,532113.5791,4419414.11,0.0230151009257001,0.0125232030568896,0.00294997756171895,0.0591317793704079,150
1886,532138.5791,4419414.11,0.0229372216082457,0.0127136333824405,0.00282607448844241,0.0597259564793701,150
1887,532163.5791,4419414.11,0.0217062814164721,0.0125752178033064,0.00315797730867933,0.0606953541754241,150
1888,532188.5791,4419414.11,0.021591059052242,0.0123678207861966,0.00327317408559139,0.0601336688747211,150
1889,532213.5791,4419414.11,0.0214934936797162,0.0125055564651873,0.00326848025041214,0.0610709731074174,150
1890,532238.5791,4419414.11,0.0214085033780223,0.0126539898013222,0.00308546102880495,0.0620530929344495,150
1891,532263.5791,4419414.11,0.0213370006775028,0.0128142165685491,0.00291033668237974,0.0630787504560894,150
1892,532288.5791,4419414.11,0.0212798768972996,0.0129874670381493,0.00274328458254738,0.0641465602980038,150
1893,532313.5791,4419414.11,0.0212379848746961,0.0131750864008714,0.00258438597182672,0.0652550495588555,150
1894,532338.5791,4419414.11,0.0210649171967194,0.0135256467847457,0.0023019145980687,0.065520721124796,150
1895,532363.5791,4419414.11,0.0211221611502207,0.0136585349886085,0.0022355110210601,0.0658828096029041,150
1896,532388.5791,4419414.11,0.0212646848983546,0.0137784674016103,0.0021550203762682,0.0655375564623258,150
1897,532413.5791,4419414.11,0.021154622445075,0.0138242511041474,0.00218871322974314,0.0659966290240373,150
1898,532438.5791,4419414.11,0.0212014755290751,0.0138994472264878,0.0021460926001265,0.0659125479904594,150
1899,532463.5791,4419414.11,0.0213401047615501,0.0131306668247772,0.00225479409565158,0.0647357784739751,150
1900,532488.5791,4419414.11,0.0213023337039581,0.013182016992998,0.00222962414790023,0.0649511498687154,150
1901,532513.5791,4419414.11,0.0217875774106557,0.0136903935116239,0.002031324490059,0.0660843769773598,150
1902,532538.5791,4419414.11,0.0217514969103916,0.0138560240433005,0.00191771020284714,0.0664901660763078,150
1903,532563.5791,4419414.11,0.0213821614818489,0.0136429154795907,0.00198953569842026,0.066180348499919,150
1904,532588.5791,4419414.11,0.0213952574458781,0.0137553540819787,0.00193470642801895,0.0664851850106781,150
1905,532613.5791,4419414.11,0.0219642720777705,0.0134007608900901,0.00202072645378092,0.0657377643766376,150
1906,532638.5791,4419414.11,0.0219639227284667,0.0135422718445687,0.00198029442241886,0.0660767647890475,150
1907,532663.5791,4419414.11,0.0217637458785943,0.0138137388798492,0.00187472563597624,0.0668738845987309,150
1908,532688.5791,4419414.11,0.0219823764795485,0.0140777040568081,0.00178669260541178,0.0673393119400136,150
1909,532713.5791,4419414.11,0.0220240263415104,0.0142800394043954,0.00172846940714791,0.067734824382834,150
1910,532738.5791,4419414.11,0.0220842066603512,0.0144506255909925,0.00168950245814025,0.0680441312928093,150
1911,532763.5791,4419414.11,0.0221289510960107,0.0146799137441101,0.00162703965846337,0.0683692222148492,150
1912,532788.5791,4419414.11,0.0222323697559502,0.0146508423071458,0.00169771141454152,0.067986846737069,150
1913,532813.5791,4419414.11,0.0223796820402203,0.0148837787820437,0.00166888298563259,0.0685154961012927,150
1914,532838.5791,4419414.11,0.022095595345004,0.0151668519169957,0.00158372994967676,0.069378277358583,150
1915,532863.5791,4419414.11,0.0222113620563667,0.0154974371164169,0.00152471378265822,0.0698705713522461,150
1916,532888.5791,4419414.11,0.0222407558772227,0.0158774404847875,0.00144806894480009,0.0704285820369219,150
1917,532913.5791,4419414.11,0.0223865110494782,0.0162650318970412,0.00139329109961353,0.0709445517235616,150
1918,532938.5791,4419414.11,0.0225069796260502,0.0166289734026377,0.00135452976042969,0.0718070690686343,150
1919,532963.5791,4419414.11,0.0230022223518393,0.0172533979248502,0.00130620780565441,0.077681146910179,150
1920,532988.5791,4419414.11,0.0232032652178055,0.0177215070894696,0.00126323722752748,0.0819429726130439,150
1921,531013.5791,4419389.11,0.0225155610749798,0.0132843151613125,0.00178875520138507,0.07378444264981,150
1922,531038.5791,4419389.11,0.0225467065657143,0.0132224141654951,0.00185870563830599,0.0744893085812902,150
1923,531063.5791,4419389.11,0.0226192063871365,0.0130888993108207,0.00197049576576008,0.0731747612928035,150
1924,531088.5791,4419389.11,0.022690066794565,0.0129639605048093,0.00209041891271709,0.0718960233869333,150
1925,531113.5791,4419389.11,0.0228421184632572,0.0123702790091367,0.00220142960266263,0.0645879984063284,150
1926,531138.5791,4419389.11,0.0228381832200579,0.012159352233635,0.0022891609157827,0.0636353451933298,150
1927,531163.5791,4419389.11,0.0228507510305661,0.0121254106117847,0.00240280828848545,0.0635823733955817,150
1928,531188.5791,4419389.11,0.0229439389590175,0.0120535920344043,0.00255303060124952,0.0624911518270621,150
1929,531213.5791,4419389.11,0.0230505801832179,0.0119819874050364,0.00261783146754973,0.0614432783416214,150
1930,531238.5791,4419389.11,0.0231884298987791,0.0119084591761294,0.00240210177751453,0.0604402383570761,150
1931,531263.5791,4419389.11,0.0236468228354704,0.0113898474872539,0.00271549909793979,0.0583561242127469,150
1932,531288.5791,4419389.11,0.0234799055199762,0.0117609423995736,0.00191220518157449,0.0578823695709434,150
1933,531313.5791,4419389.11,0.023623390878578,0.0117015198283094,0.00178514428885969,0.0573012190281494,150
1934,531338.5791,4419389.11,0.0237732103930533,0.0116406064501907,0.00166257908348664,0.0564901789078741,150
1935,531363.5791,4419389.11,0.0239101509382813,0.0115839522380535,0.00155348939662252,0.0557265444205422,150
1936,531388.5791,4419389.11,0.0240324851210225,0.0115314101556882,0.00145657679757307,0.0550109940668535,150
1937,531413.5791,4419389.11,0.0244001591226586,0.0110671787415989,0.00236591372164392,0.0545367328037063,150
1938,531438.5791,4419389.11,0.0244784904636573,0.0110162471808534,0.00224492943546472,0.053919956884988,150
1939,531463.5791,4419389.11,0.0241663127550672,0.0113170687274653,0.00150630619926005,0.0538196717277233,150
1940,531488.5791,4419389.11,0.0242548810374019,0.011276499441359,0.00144038975723714,0.0532995967113874,150
1941,531513.5791,4419389.11,0.0243237335738073,0.0112410965220749,0.00138272576366192,0.0528304647176757,150
1942,531538.5791,4419389.11,0.0243847906897385,0.0112181530808493,0.00138392479490864,0.0527472982214705,150
1943,531563.5791,4419389.11,0.0244139246307132,0.0111936766487946,0.001339554116638,0.0523739320193743,150
1944,531588.5791,4419389.11,0.0244451174656535,0.0111907617627671,0.00123452428815248,0.0518483765988909,150
1945,531613.5791,4419389.11,0.0244611941312038,0.0111740638010791,0.00120544441841234,0.0517383506383166,150
1946,531638.5791,4419389.11,0.0245466332384457,0.0111098033585891,0.00126464668497498,0.0515534350611684,150
1947,531663.5791,4419389.11,0.0261139361329102,0.0103111739548383,0.00232738505278504,0.0507882042033593,150
1948,531688.5791,4419389.11,0.025022362407786,0.0106375554052198,0.0019695552564299,0.0516019894280584,150
1949,531713.5791,4419389.11,0.0249558723096798,0.0106479470611022,0.00196272739291963,0.0516513856388503,150
1950,531738.5791,4419389.11,0.0248718876799132,0.0106656259252077,0.0019652560483933,0.0517386436551644,150
1951,531763.5791,4419389.11,0.0247719939682861,0.0106907031741416,0.00197741012103539,0.0518634989810912,150
1952,531788.5791,4419389.11,0.0246662322968264,0.0107871723202303,0.00216779613122241,0.0525351402846998,150
1953,531813.5791,4419389.11,0.024812633346807,0.0107965802926229,0.00268722202966092,0.0523829839640171,150
1954,531838.5791,4419389.11,0.0244988984027375,0.0109205413763633,0.00259394469638814,0.052690476565037,150
1955,531863.5791,4419389.11,0.0247485863588502,0.0108836724161847,0.0030441668632327,0.0528745319082867,150
1956,531888.5791,4419389.11,0.0246059607890806,0.0109595956168249,0.0031411644521378,0.0531768271095948,150
1957,531913.5791,4419389.11,0.0245826567799208,0.0110645107743945,0.00335078501723146,0.0536812705525699,150
1958,531938.5791,4419389.11,0.0244402886710614,0.011165033608179,0.00349971071573841,0.0540488858656467,150
1959,531963.5791,4419389.11,0.0242999626861859,0.0112766704546552,0.00367682725455225,0.0544479748955476,150
1960,531988.5791,4419389.11,0.0241637093309788,0.0113998909215815,0.00388589855435229,0.054877537027234,150
1961,532013.5791,4419389.11,0.0234455047206423,0.0114874077195191,0.00315964455213986,0.0555220106227454,150
1962,532038.5791,4419389.11,0.023314591116864,0.011614238819558,0.00338728063253976,0.056016912031001,150
1963,532063.5791,4419389.11,0.0232674527338873,0.0116734011992062,0.0036349716114368,0.056298565350359,150
1964,532088.5791,4419389.11,0.0231533326630671,0.0118230304540255,0.00353911411380551,0.0568462580323651,150
1965,532113.5791,4419389.11,0.0231923975075424,0.012334828950564,0.00312641582464739,0.0582588080405132,150
1966,532138.5791,4419389.11,0.0219801460640027,0.0122771343314403,0.0030723501252771,0.058644034780061,150
1967,532163.5791,4419389.11,0.0218667999440104,0.0124174531672456,0.00334819597482064,0.0592892950732781,150
1968,532188.5791,4419389.11,0.0217511418936225,0.0122212453391717,0.0029705334013002,0.0587070534119637,150
1969,532213.5791,4419389.11,0.0216439688172116,0.0123580946334273,0.00334608758494422,0.0594371463991904,150
1970,532238.5791,4419389.11,0.0215498112067676,0.0125056680389916,0.00323952080617046,0.0604281165629549,150
1971,532263.5791,4419389.11,0.0214695883715333,0.0126650384138678,0.00305263148285889,0.0614633852650527,150
1972,532288.5791,4419389.11,0.0214041818316498,0.0128374150081131,0.00287449605156596,0.0625415557313881,150
1973,532313.5791,4419389.11,0.0212140735229944,0.0131720721053023,0.00255896842140049,0.0632748371002922,150
1974,532338.5791,4419389.11,0.0211983731674164,0.0133475158668267,0.00243129046809618,0.0638701837733428,150
1975,532363.5791,4419389.11,0.0213734444825619,0.0135217912135723,0.00228803516339307,0.0642874078203056,150
1976,532388.5791,4419389.11,0.0212444123973325,0.0135659358842862,0.00236023493000836,0.0642478935609228,150
1977,532413.5791,4419389.11,0.021285932609537,0.0136288309601737,0.00231799648902344,0.0643819160031167,150
1978,532438.5791,4419389.11,0.0214934494937329,0.0128939573819547,0.00242794918156156,0.0635278899039268,150
1979,532463.5791,4419389.11,0.0214519306025001,0.0129351054528531,0.00240327962496518,0.0637199589613056,150
1980,532488.5791,4419389.11,0.0214523582650352,0.0130230646041939,0.00232279017525931,0.0640017705550535,150
1981,532513.5791,4419389.11,0.0218929158392622,0.0135726849102361,0.00206718255343428,0.065218738519564,150
1982,532538.5791,4419389.11,0.0218810933391164,0.0136658136556321,0.0020407752261647,0.0654802684379151,150
1983,532563.5791,4419389.11,0.0215112349698089,0.0134424301385496,0.00210539636195666,0.0651749375223492,150
1984,532588.5791,4419389.11,0.0216990946603797,0.0135487038099183,0.00202298174891616,0.0655575649649237,150
1985,532613.5791,4419389.11,0.0220872392030204,0.0131858430062035,0.0021466156884108,0.0647630958382074,150
1986,532638.5791,4419389.11,0.0222863399304008,0.0133976528275363,0.0020588078386045,0.065201773836825,150
1987,532663.5791,4419389.11,0.0220838182515951,0.0136833235373219,0.00194843395992251,0.0659957260941548,150
1988,532688.5791,4419389.11,0.0221140664067506,0.0138637752029045,0.00188556441805931,0.0663802476599208,150
1989,532713.5791,4419389.11,0.022182583843366,0.0140828013079736,0.00179503743634239,0.0666403188238503,150
1990,532738.5791,4419389.11,0.0221935418384098,0.0142106585587085,0.00177548375087867,0.0669988440804061,150
1991,532763.5791,4419389.11,0.0222852515516755,0.0141540790764058,0.00185459683883183,0.0666087468124864,150
1992,532788.5791,4419389.11,0.0224193253719171,0.0143632864795865,0.00182343223008255,0.0671329438114547,150
1993,532813.5791,4419389.11,0.02211653115328,0.0146366198357199,0.001730560744731,0.0679790307016371,150
1994,532838.5791,4419389.11,0.0222162998595888,0.0149362956728789,0.00166543628967947,0.0684696638536959,150
1995,532863.5791,4419389.11,0.0223327923906058,0.0152877340774556,0.00158892772185913,0.0689649550078187,150
1996,532888.5791,4419389.11,0.0223573075569325,0.0156417718182822,0.00152003844164031,0.0695418330096249,150
1997,532913.5791,4419389.11,0.0224995330350361,0.0160270380934647,0.00146114258583297,0.0700706024819071,150
1998,532938.5791,4419389.11,0.022939390828036,0.0165429897874225,0.00142240735476248,0.073031939603553,150
1999,532963.5791,4419389.11,0.0231237253494078,0.0169762460584242,0.0013743394738216,0.0772776125470238,150
2000,532988.5791,4419389.11,0.0233000617455483,0.0174704987229403,0.0013206081916901,0.0814033270296334,150
2001,531013.5791,4419364.11,0.0226639274714615,0.0130856663987989,0.00197772211009702,0.0703583984979832,150
2002,531038.5791,4419364.11,0.0225732711559121,0.0130116557858805,0.0020542425137662,0.0709582664619526,150
2003,531063.5791,4419364.11,0.0226369948668714,0.0129680311546541,0.00213603210215889,0.0715826420756265,150
2004,531088.5791,4419364.11,0.0227159948321953,0.0128377620306628,0.00226957861992444,0.070290267065121,150
2005,531113.5791,4419364.11,0.0229202059959221,0.0122698763879049,0.00239813602672943,0.0630551009420573,150
2006,531138.5791,4419364.11,0.0230372805965525,0.0121851280154945,0.00255349598133618,0.0619054114382334,150
2007,531163.5791,4419364.11,0.0229643575033687,0.0120229316841616,0.00262029299616571,0.0619983736914707,150
2008,531188.5791,4419364.11,0.0230750003081364,0.0119471217541516,0.00251661948836166,0.0608980386222515,150
2009,531213.5791,4419364.11,0.0231804354294257,0.0118744786632725,0.00229113406843218,0.0598412254826313,150
2010,531238.5791,4419364.11,0.0233332971556061,0.0117978735949828,0.00210240305712885,0.0588301018886138,150
2011,531263.5791,4419364.11,0.0234789208515575,0.0117255171310665,0.00193504333689394,0.0578643568850641,150
2012,531288.5791,4419364.11,0.0239339227593364,0.0112004401282683,0.00233727064297669,0.0558875746350689,150
2013,531313.5791,4419364.11,0.0237917141877626,0.0115763721040956,0.00155173016043577,0.0554263313192596,150
2014,531338.5791,4419364.11,0.023970444597603,0.011520765561521,0.00145528203084947,0.0548642551322044,150
2015,531363.5791,4419364.11,0.0241214166473306,0.0114620866586598,0.00136095890683691,0.054095479167201,150
2016,531388.5791,4419364.11,0.0242578038817432,0.0114077084727617,0.00127763168394989,0.0533754414414541,150
2017,531413.5791,4419364.11,0.0243780546089027,0.0113575965919901,0.00120424196942892,0.0527048215093399,150
2018,531438.5791,4419364.11,0.0247028781797497,0.0108782615199643,0.00198984816849925,0.0527972030813298,150
2019,531463.5791,4419364.11,0.0248003756058323,0.0108272665966242,0.00189936393684787,0.0524987061098613,150
2020,531488.5791,4419364.11,0.0245078779111286,0.011142734534401,0.00127852540351536,0.0518968764451261,150
2021,531513.5791,4419364.11,0.0245871323138206,0.0111064077231687,0.00122958251395812,0.0516535815868088,150
2022,531538.5791,4419364.11,0.0246589170003374,0.0110856048941305,0.00123224323696334,0.0512843964524285,150
2023,531563.5791,4419364.11,0.024697428173684,0.0110604443879999,0.00119543401490816,0.0511181677799677,150
2024,531588.5791,4419364.11,0.0247297936031741,0.0110579286699293,0.00110363327931501,0.0509472198884687,150
2025,531613.5791,4419364.11,0.0247530707522995,0.0110410204281087,0.00107983440036643,0.0508332506598596,150
2026,531638.5791,4419364.11,0.0248450458668446,0.0109800950333522,0.0011329863048292,0.0505222074358008,150
2027,531663.5791,4419364.11,0.0264191983021693,0.0101504086428767,0.00209137207594356,0.0499295634635555,150
2028,531688.5791,4419364.11,0.025315580239334,0.0104917851559288,0.00177633458782638,0.0507136976586255,150
2029,531713.5791,4419364.11,0.025252541961158,0.0105012766945964,0.00177356715706841,0.0507588085231124,150
2030,531738.5791,4419364.11,0.0251706500634129,0.0105179997761404,0.00177895611695973,0.0508426569772966,150
2031,531763.5791,4419364.11,0.0250714232777611,0.0105420471887481,0.00179268796031607,0.0509650316072692,150
2032,531788.5791,4419364.11,0.0249551705211729,0.0106285405389803,0.00197417519783938,0.0516270590914963,150
2033,531813.5791,4419364.11,0.0250995710327229,0.0106289278832823,0.00245104640873086,0.0514906707826091,150
2034,531838.5791,4419364.11,0.0247800592022869,0.0107567815423755,0.00236682774632991,0.0517933409406879,150
2035,531863.5791,4419364.11,0.0250273669158824,0.0107059383133463,0.00278237100393028,0.0519884284776274,150
2036,531888.5791,4419364.11,0.0248787277573639,0.0107804102507924,0.00287214483560088,0.0522928511796493,150
2037,531913.5791,4419364.11,0.024849004694512,0.0108786774841469,0.00306887948008825,0.0527984769780077,150
2038,531938.5791,4419364.11,0.0246991306703929,0.010977793428258,0.00320648124484544,0.0531697810187032,150
2039,531963.5791,4419364.11,0.0245505042768963,0.0110880075944414,0.00337024886853718,0.0535731483243046,150
2040,531988.5791,4419364.11,0.0244052876625336,0.0112098250228499,0.00356388097609586,0.0540075176812244,150
2041,532013.5791,4419364.11,0.0236807314070556,0.0113147820448574,0.00289175816823866,0.0546408643245954,150
2042,532038.5791,4419364.11,0.0235400499142707,0.0114401057394465,0.00310259653777662,0.0551416145957275,150
2043,532063.5791,4419364.11,0.0234845330460085,0.0114972070850612,0.00332881348977223,0.0554347110271411,150
2044,532088.5791,4419364.11,0.0233600290881708,0.0116454637688555,0.00361812015357404,0.0559890758855601,150
2045,532113.5791,4419364.11,0.022362223456578,0.0117248066850177,0.00203738931664535,0.0559510412557389,150
2046,532138.5791,4419364.11,0.022167775812608,0.0121240123689264,0.00282194971294112,0.0577628925939673,150
2047,532163.5791,4419364.11,0.0220443094149497,0.0122642767193576,0.00312094335932458,0.0584164182677514,150
2048,532188.5791,4419364.11,0.0219276626501996,0.0120790109056773,0.00271268476062225,0.0578552048997164,150
2049,532213.5791,4419364.11,0.0218103046274684,0.0122153388053305,0.00306157024812212,0.0585487022005089,150
2050,532238.5791,4419364.11,0.0217063970248309,0.0123624769411131,0.00339922379608602,0.059263906934039,150
2051,532263.5791,4419364.11,0.0216168783708422,0.0125214710698314,0.0031999204777366,0.059999541583818,150
2052,532288.5791,4419364.11,0.0215426295694154,0.0126935007009784,0.00301011227854998,0.0609727787830332,150
2053,532313.5791,4419364.11,0.021341980216556,0.0130270246287845,0.00267707969857108,0.0624579117960805,150
2054,532338.5791,4419364.11,0.0214730796389238,0.0132109646767082,0.0024849467997074,0.063097867334613,150
2055,532363.5791,4419364.11,0.0215246354397013,0.0133483888759591,0.00241541183893372,0.0632885496017088,150
2056,532388.5791,4419364.11,0.0213929674091654,0.0133780925943254,0.00249982318826536,0.0632170717896615,150
2057,532413.5791,4419364.11,0.0214380349449549,0.0134406159579916,0.00245552612970812,0.0633599350962629,150
