"Algorithm","Run_ID","Repeat","Fold_ID","Fold_Number","Held_Out_CellID","Held_Out_Probability","Threshold_P90","Captured_P90","Threshold_P95","Captured_P95","Threshold_P99","Captured_P99","Threshold_Mean_Plus_2SD","Captured_Mean_Plus_2SD"
"SVM","Repeat_28_Fold_05",28,"Fold_05",5,6362,0.04057160641233,0.0424978092664246,FALSE,0.0426967794656421,FALSE,0.0429374550656435,FALSE,0.0429683056407997,FALSE
"SVM","Repeat_29_Fold_01",29,"Fold_01",1,4678,0.0794313918478786,0.0988224978723515,FALSE,0.124595166587637,FALSE,0.165428774258901,FALSE,0.116934082445647,FALSE
"SVM","Repeat_29_Fold_02",29,"Fold_02",2,5882,0.0115740080316403,0.0732705503319104,FALSE,0.0843220955072523,FALSE,0.102809520163334,FALSE,0.0848838985987239,FALSE
"SVM","Repeat_29_Fold_03",29,"Fold_03",3,5972,0.0436987482735345,0.0437634317507892,FALSE,0.0446570499326887,FALSE,0.0609032127956175,FALSE,0.0551435455724514,FALSE
"SVM","Repeat_29_Fold_04",29,"Fold_04",4,5000,0.00500059733055845,0.0818429951360878,FALSE,0.170295588319658,FALSE,0.437448338131204,FALSE,0.196629801634317,FALSE
"SVM","Repeat_29_Fold_05",29,"Fold_05",5,6362,0.0627721511017356,0.0628646579659363,FALSE,0.0679390299009041,FALSE,0.0773227628486199,FALSE,0.0707592184856082,FALSE
"SVM","Repeat_30_Fold_01",30,"Fold_01",1,4678,0.0443908747645129,0.04370404286386,TRUE,0.045156183538159,FALSE,0.0783731287072829,FALSE,0.0584943493884173,FALSE
"SVM","Repeat_30_Fold_02",30,"Fold_02",2,5882,0.0157101354257025,0.085078637064194,FALSE,0.109391344062038,FALSE,0.138746441656057,FALSE,0.103823845529872,FALSE
"SVM","Repeat_30_Fold_03",30,"Fold_03",3,5972,0.111853744903671,0.0939406079270013,TRUE,0.115997639574207,FALSE,0.152739576629415,FALSE,0.110187737962865,TRUE
"SVM","Repeat_30_Fold_04",30,"Fold_04",4,5000,0.0415169013120149,0.0416373880481253,FALSE,0.0418828227770973,FALSE,0.0444970844399242,FALSE,0.0425928640490701,FALSE
"SVM","Repeat_30_Fold_05",30,"Fold_05",5,6362,0.0758933889111926,0.0901691828695388,FALSE,0.113642634830484,FALSE,0.152961811212791,FALSE,0.111985415819574,FALSE
